TweetID;Category
1407502833109422095;2
1408086106709626880;25
1407885946377408513;24
1407866655825354757;11
1407879382241353730;19
1407803963471245319;9
1407871537768800259;18
1407764800847892483;6
1407874979228753923;17
1407464792848318464;1
1407874425379229697;19
1407760126673571842;7
1407451467498274828;0
1407857107156807681;13
1407785290446508034;9
1407857504177037321;13
1407877839148494848;19
1407502389461069824;2
1407865326784684041;16
1407760081228345352;7
1408028115574607872;20
1407859704366313475;13
1407752202362490888;6
1407883298383204353;22
1407501082796998658;2
1407811723948666882;10
1407796244307709965;8
1407902955588698116;26
1407857499420643330;13
1407856988479016963;13
1407746633740296193;5
1407882773118046212;22
1407757866539311110;7
1407760100761145348;7
1407881860924035072;22
1407747478213038082;5
1407901200398290945;23
1407759774134018051;7
1407860267833298945;13
1407860520082886659;12
1407490764624564224;1
1407795883345952771;8
1407757374568472581;7
1407923345539190789;26
1407858226499096580;13
1407882287874818051;22
1407883500771065859;20
1407452252084883456;1
1407884248367964164;24
1408059054166056962;20
1407750716773572608;5
1407862621743763456;12
1407526128420544520;2
1407503923947134983;0
1407757181072592899;7
1407865322351308805;15
1407799671184146442;9
1407509082660028418;2
1407865537233891332;16
1407868614754058240;16
1407886716774531072;21
1407870387501871110;18
1407525754267701250;2
1407453174034751488;1
1407849395643629574;10
1407858359181664263;13
1407737826712637442;5
1407509809046372353;2
1407452654389837828;1
1407445825048006675;0
1407502864038174724;2
1407811176810098689;10
1407878396630253570;19
1407876874768949253;19
1407503447956541440;2
1407855527997083648;12
1407758811583201281;7
1407865488869412869;15
1407445129967845377;1
1407758889777610756;7
1407509245298360320;0
1407876214514192385;18
1407758769677864963;7
1407758983616729092;7
1407874487899594762;11
1407859169605074952;13
1407500728827105283;2
1407856881771728897;13
1407706203891896321;3
1407873972016975876;19
1407885884591165443;24
1407502637352751106;2
1407882056248479749;22
1407881416483000320;22
1407863409694150664;15
1407795661618229253;8
1407870313313050626;18
1407870954945105933;18
1407891374180114438;23
1407779559223791626;8
1407512332801089541;2
1407869648205488131;16
1407511308442947585;2
1407706987580866561;5
1407461879396569090;1
1407466130462195715;0
1408047373998247945;25
1407877043069534208;19
1407506648101539848;2
1407880456943644674;21
1407887031888498688;24
1407758912405839875;7
1407907826035572737;23
1407449683056902148;1
1407852067302092809;12
1407859511919058948;12
1407856672119402496;13
1407875905695932416;21
1407787528648900613;8
1407509615869317121;2
1407503853872893953;2
1407787532725727236;9
1407873883399667714;19
1407859607335211009;13
1407462779393609734;1
1408059495758983169;25
1407856834078183431;13
1407502795033489411;2
1407765228473946121;6
1407451866540171267;1
1407891836216172546;23
1407503914409377794;2
1407759364119797761;7
1407877046513111045;19
1407502907335921667;2
1407882784782311424;22
1407888194276835328;20
1407757185774465035;7
1407513027172311041;2
1407852312198975490;11
1407466181078958084;1
1407503181379145734;2
1407877755832868875;18
1407507536819937286;2
1407790551789867009;9
1407817548045996035;27
1407859152303579136;13
1407868386919469060;16
1407781521050701826;8
1407881814157451264;21
1407868082241118209;16
1408027558243864578;20
1407502303163211777;2
1407818404527017987;27
1407504326793256967;0
1407859204120006661;13
1407881637208244228;22
1407859176110444550;13
1407882499846557696;22
1407860778213031936;11
1407504212401999872;0
1407510290644807690;0
1407465503656976396;1
1407776981748535303;27
1407712277671952386;3
1407759397082877958;7
1408046602435059715;23
1407858148187295760;13
1407806346855075841;9
1407857683764555776;13
1407508106280570881;2
1408061488346976256;26
1407755288493576196;6
1407757757479100420;7
1407462419148980235;1
1407689044130140165;4
1407757741049925636;7
1408062724366426116;25
1407759290874617868;7
1407909267290656770;23
1407856380095209475;13
1407466258744938503;1
1407857049501896707;12
1407462844862509056;1
1407465740886851595;1
1407880016013238272;20
1407806934938435584;9
1407860061544845312;12
1407511685733232643;0
1407767306600693761;6
1407758270450880513;7
1408062150329835526;23
1407883304485916673;22
1407853588089540612;12
1407858090297507845;12
1407885761257558018;21
1407865196102795267;11
1407875022472060935;19
1407870173445562373;18
1407852360286806025;12
1407757152593264640;7
1407522763758358535;0
1407860174379945987;12
1407882531471609859;22
1407750646493847552;5
1407874948476047360;19
1407857541611196416;12
1407758413392658440;7
1407503427782033411;2
1407707454188761090;4
1407868096593989633;15
1407727235403071488;3
1407865692674838530;16
1407868150700511242;15
1407852656547315716;12
1407858862087155713;13
1407749588996481025;5
1407766044811444229;8
1407860873260060676;13
1407803888389005315;9
1407525656355815424;2
1407882888771686412;21
1407887126679724032;24
1407501203211227140;2
1407881565615579140;22
1407883594572435458;22
1407758664379908098;7
1407858698773536770;12
1407503037321695235;2
1407813636295385090;10
1407501834441433088;2
1407879251764858882;21
1407446185154125826;0
1407885310772580354;24
1407710331238076418;5
1407870414441828354;17
1407871993366691842;19
1407503690135752711;2
1407881493121273857;21
1407690908682833923;3
1407882939384438786;22
1407758677961056256;7
1407758179178631170;7
1407759006521831425;7
1407883656878768131;22
1408049102223462400;26
1407857477341884419;13
1407874107451056128;17
1407473229829185539;1
1407689015478915072;4
1407758647497826305;7
1407754846443393032;6
1408030971623055360;23
1407813240118255625;27
1407869827440599045;18
1407525325697847300;2
1407525303614849033;0
1407505853482160137;0
1407504152041869313;0
1407757429295751180;7
1407904568835330053;26
1407453368977666062;1
1407464851237224450;0
1407801246908571653;9
1407876128308666373;21
1407757157827743744;7
1407525878603698184;0
1407858019497615365;12
1408059958537580555;20
1407512240216027141;0
1407443142727581697;1
1407875687436931073;19
1407685197320097793;4
1407800835631980545;9
1407826598146019329;10
1407911090000908293;23
1407759461645754370;7
1407882823655202822;22
1407442347554652162;0
1407801106063888393;9
1407462929629433863;1
1407443351767556098;0
1407503791440732160;2
1407857183375646722;12
1407460702432997380;1
1407886411076878338;24
1407759996499251202;7
1408042644228427776;26
1407899103804149762;23
1407464208757821441;0
1407749788267945988;5
1407856504116498433;14
1407856690368856064;14
1407886560687759362;21
1407857246839705609;13
1407855447680458760;12
1407768374332080131;6
1407857464901578759;13
1407512358176673794;0
1408058769288925186;26
1407870667652009986;17
1407883239667154946;22
1407805147443568642;9
1407753700161077254;5
1407731163263811592;3
1407816170208628738;10
1407854076520501249;12
1407865438491582469;16
1407503004140552194;2
1408070638233821191;25
1407888945539600387;26
1407473989350572033;1
1408040556668801025;23
1407911424928669699;23
1407883318373277698;22
1407499597015138305;1
1407460774101061633;1
1407502193436114950;2
1407463681315778564;1
1407503976178851840;2
1407857089402265604;13
1407859401281658884;13
1407759477844107272;7
1407501731118915585;2
1407810001939337218;9
1407757947585892361;7
1407741954557976580;5
1407774334790340610;8
1407877598517071874;19
1407693364766691332;3
1407463092980752388;1
1407853809473359878;12
1407762002274099206;6
1407771370621128705;8
1407864261225992192;15
1407464717833080835;0
1407473850468741122;1
1407814145689460741;27
1407503492625977344;0
1407462540473421824;1
1407855796071903233;12
1407920193964318720;26
1407749286721425412;5
1408053859579219969;20
1407691279199313922;4
1407871889335369730;18
1407450627739951107;0
1407754615173619716;5
1407858279632490499;13
1407500740143235077;2
1407465152077762565;0
1407505337364717568;0
1407877023989698567;21
1407813537469247495;27
1407881976841965570;22
1407861888856244228;12
1407907015293345793;26
1407462083118108677;1
1407870361711087628;18
1407894065253912577;26
1407731816249925633;3
21:52 horario da minha morte dia: 22/06/21 ultimas palavras: vao s efude odeio TODOS vcs seus fesgracado liore smaigso do mundo voa sosmbra todos TODOS i mata 1 por um estilo premonicao;2
1407758175818989575;6
1407911207026241537;23
1407447643475881985;1
1407853989396467714;12
1407861020580847617;12
1407864361532760068;11
1408086816025108481;25
1407865743119687683;16
1407857613556129795;13
1407871898034348036;18
1407884913442013185;24
1407890291777064968;26
1407766079280238593;8
1407863178676117506;15
1407794347886710787;27
1407768189564604417;6
1407787654486372352;9
1407462890915893251;1
1407446017507737600;1
1407758491935297544;7
1407874806876418054;18
1407879560650235905;21
1408078613585465355;20
1407709631837884422;3
1407465246952939525;0
1407758000358580224;7
1407894840139030528;26
1407876092430630916;21
1407509687583580163;2
1408066418415788034;25
1407760031228076033;7
1407766210989674497;6
1407448203734269955;1
1407758726015094784;7
1407783525932277763;8
1407886412184272898;24
1407806828751249408;9
1407881894864343041;22
1407867025972736003;16
1407502749542060033;2
1407856727198928903;12
1407503054971211777;2
1407862120226643968;11
1407759360865062915;7
1408034724224933891;26
1407880756068761601;22
1407883581427523585;21
1407754701228097545;6
1407858236305334273;13
1407775762732703748;8
1407880925690699777;22
1407759393589022723;7
1407756217074786306;6
1407877380539047939;18
1407490807762980864;1
1407503286010363910;2
1407895777330929666;23
1407881754669637632;22
1407501627938967554;2
1407450638221467648;0
1407451334505336833;1
1407873301465141250;18
1407707541803577344;3
1407853397672407040;12
1407857673631055880;12
1407858805464088576;12
1407705528332075010;4
1407451097946542086;1
1407466079681720326;0
1407461068880764928;1
1407787404254142473;9
1407758669031395328;7
1407445518406631426;1
1407507084342616076;0
1407500510123466754;2
1407800792929681410;9
1407852216946409474;12
1407460777389400067;1
1407759101585731597;7
1407857849418534914;12
1407472972558999563;0
1407780954597474304;8
1407704082622685191;27
1407759176189759492;7
1407781226333749250;8
1407881185129373703;22
1407444869006741509;1
1407858302055325698;13
1407500480704622594;2
1407886067504668677;24
1407776944113004546;8
1407757926035595272;7
1407757230770958337;7
1407866998193807360;16
1407498858880512001;1
1407874591112957958;19
1408093672772603904;25
1408059071069147139;20
1407758674546900992;7
1407452696085291008;0
1407511321990602757;2
1407858092373594114;13
1407769869723054082;6
1407450014205591554;1
1407885824553803778;24
1407444132113551363;0
1407765758864674819;6
1407894201401065475;23
1407875207499485185;18
1407706094626127873;5
1407861100931076098;12
1407758006910083076;7
1407855983750270976;11
1407867222526156804;16
1407865837516640260;15
1407882487087439873;22
1407883573160448001;22
1407769908667166729;6
1407885629791277064;24
1407863839052419073;15
1407504361287213063;2
1407895257589719040;23
1407864167617413122;15
1407506917677805570;0
1407759086012227585;7
1407726214379409410;3
1407882551654555649;22
1407789899026255874;8
1407757342138064897;7
1407910290226884610;26
1407501521198227457;2
1407853646117806084;12
1407759753401581572;7
1407875418049417226;19
1407883409876295683;22
1407876005553913856;19
1407523692695928832;0
1408059201277022208;20
1407502078369484800;2
1407757532811120640;7
1407879205313036290;21
1407740036997656576;5
1407765525296566272;6
1407759733138788357;7
1408053433286987780;26
1407873995807023111;17
1408033784583315458;20
1407799646462922756;9
1407876424216756232;18
1407857281660768257;13
1407780692432506887;8
1407865478773673989;16
1407461021695029250;1
1407871729930801156;18
1407753597887172615;6
1407756382242287623;6
1407923455660597253;26
1407886150145122312;24
1407793407750197251;27
1408096996792078344;25
1407758773146562560;7
1407859167260463105;12
1407505891608469504;2
1407503537144315909;2
1407873202324492289;19
1407508982156124160;2
1407863893574160384;15
1407866063627370503;15
1407504230412345348;2
1407446375839801347;1
1407873316963110912;18
1407858691894824966;13
1407509102650085377;2
1407873026964791297;19
1407885431333588998;24
1407502491311280137;2
1407510252493357057;0
1407859275674890252;13
1407503092233428992;2
1407753814782971904;6
1407757845551005705;7
1407759324164902914;7
1407767106049949705;6
1407523568489992192;0
1407765072521351169;6
1407504124367806464;2
1407758452810817536;6
1407894287866646531;26
1407868119234793477;11
1407526165808566278;0
1407759019620589575;7
1407801859239256069;27
1407875438618320896;18
1407758172660637712;7
1407759687173427205;7
1407863958703427589;15
1407716573566152711;3
1407447813575876610;1
1407524216577138689;0
1407509197382729733;2
1407525346451374080;0
1407759038373404679;7
1407865423467581442;16
1407460971476574222;1
1407501315530502147;2
1407794943297568768;27
1407703274480865286;4
1407855690257944582;12
1407717304503242760;3
1407453460874862604;1
1407451135665913862;1
1407757436212154371;7
1407507840248451072;2
1407762546568880128;8
1407500688951758849;2
1407758433198223366;7
1407865696734826496;16
1407509375128907780;0
1407503024403238918;2
1407857252875309059;13
1408056631091417092;20
1408054751644823557;20
1407810570108157960;9
1407748569851965442;5
1407858864737996804;12
1407507053988491264;0
1407833573491630080;10
1407874491636662273;18
1407502760778637321;2
1407511922090651650;0
1407759591388106754;7
1407859579417923587;13
1407760083774328832;7
1407757964602191874;7
1407857692186660864;13
1408028270063464454;25
1407884540203393026;20
1407757446614077445;7
1407875525788512258;18
1407769190962958342;6
1407886535463211008;24
1408050795392684035;25
1407693490557947907;3
1407740906766221323;5
1407763278412066820;8
1407853594993434624;12
1407693101272023045;4
1407445076813520896;1
1407756041312407552;6
1407880961430274049;22
1407808375677669381;9
1407760035795636228;7
1407760130956005376;7
1408063621406498816;25
1407688000973197318;4
1407865363786878977;16
1407503386870796294;2
1407865465033142276;16
1407502745247100930;2
1407880026486411264;19
1407498606249136131;1
1407854398076751879;11
1407857464003993601;11
1407854448454549511;11
1407869580089888772;18
1407764034393456644;6
1407692486919737347;3
1407444698042613762;1
1407855624331878400;13
1407874055529799680;11
1407886541561675777;21
1407857171379929096;13
1407859391110516738;13
1407802838877708289;9
1408047323758870535;26
1407857848982425600;13
1407865523510054914;16
1407502708127551491;2
1407464622383415300;0
1407451429028175872;1
1407444891051905027;1
1407499567847948288;1
1407763669518360594;6
1407860998015492104;13
1407759081478279173;7
1407815918537875460;10
1407881707672510469;22
1407763360658120707;6
1407857726517125122;13
1407883340439601162;22
1407877543315845127;21
1407706602489016332;4
1407866224332218373;11
1407758282308063240;7
1407466268811218946;1
1407757357870981123;7
1407896098405027842;26
1407502355948527618;2
1407857557541113860;13
1407867820206084099;16
1407896275329110016;26
1407857984126980102;13
1407911622274961408;23
1408049905021685763;23
1407525544904867841;2
1407885205004824584;23
1407688932322598913;3
1407754889908924419;5
1407865796907487235;16
1407780879678705664;27
1407502983521312770;2
1407886304378068993;24
1407779848777605122;27
1407445417378332676;1
1407897736960253952;26
1407882336880971777;22
1407757858368798721;7
1407776563970650114;27
1407865976109121537;15
1407758474239430656;7
1407868571892469766;16
1407852924395458562;12
1407511393503526912;2
1407814868447764482;10
1407473713591865347;1
1407705606698450948;4
1407503704719233024;2
1407782008747663367;27
1408026627741716488;25
1407502224838832130;2
1407893534087254016;25
1407877540795060230;21
1407860772823310338;11
1407809820909096961;9
1407442193707679744;0
1407855482916769792;13
1407852566013153280;12
1407445722132254720;1
1407872694981382147;18
1408068247371481095;25
1408082693267640330;25
1407446578571395074;1
1407504353791983622;2
1407859248223096838;13
1407705676361646084;4
1407876243580755975;21
1407511869909307394;0
1408038832629551105;25
1408052754933813251;23
1407751622776721412;5
1407861945945014275;12
1407738106657349632;5
1407874068486012931;17
1407497698714996740;0
1407898579633676291;23
1407881350535954436;22
1407884844424650752;24
1407874472342966272;18
1407500731632996353;0
1407865712459366403;16
1407885772347396097;24
1407880131151122434;19
1407504141090537473;2
1408044297174372363;23
1407856764951879681;12
1407864197048905729;15
1407464715140411395;0
1407865383105728517;16
1407445157885231105;1
1408073868636471305;20
1407759403076493312;7
1407758404286812168;7
1407703216465264645;4
1407451040266522626;1
1407808049750982657;9
1407865768327397378;15
1407781833690038276;27
1407883335242747904;22
1407757603996905474;7
1407756113605541890;5
1407450188348801031;1
1407449262376501250;1
1407879903429775362;21
1407882409266327556;22
1407451187369201676;1
1407890524153991173;20
1407688736519995393;4
1407855697690247168;13
1407452256438558720;1
1407749033347719174;5
1407505430796984322;2
1407801339250360336;9
1407875536005763074;18
1407883783618154499;21
1407453113594810372;1
1407510320852213762;2
1407885333803507716;24
1407783216228995074;27
1407867108805988352;16
1407706624442224640;4
1407463927466897416;1
1407857145765322757;13
1407864132603461634;15
1407508217538748416;0
1407473663771828226;0
1407859749140402176;13
1407881056242573321;22
1407796655592706053;8
1407759269269848070;7
1407757901213716482;7
1407501983607574531;0
1407452343919128582;1
1407857247275913216;13
1407795075980087298;8
1407875330266775554;19
1407490909353152512;1
1407834660252569601;27
1407497816574943238;0
1407464789027270658;0
1407756740796559360;6
1407863922888265734;15
1407508791671750656;2
1407806896057327624;9
1407831142066278401;10
1407461441402290181;1
1407900678459170818;26
1408053717811666950;23
1407507955902255104;0
1407449391338770436;1
1407868374084947968;16
1407854501546102786;12
1407891578555928576;26
1407857981971124228;13
1407788324232863755;8
1407447920249651200;1
1407878084376813572;21
1407867932089196548;15
1407858359940927489;13
1407500496462548994;2
1407690671734013964;27
1407760308484153357;7
1408056205344399364;23
1407759198478286853;7
1407766333614403588;6
1407869964887990273;18
1407789304672395268;27
1407853065097646086;12
1407466071884447744;1
1407498419095080967;1
1407510080908582916;2
1407732669299924997;3
1407866982230339584;11
1407775314412032002;8
1407709578024849416;3
1407892610551894017;23
1407758320010678275;7
1407793524435730433;27
1407898596045901825;23
1407461619295264770;1
1407464544226664454;1
1407490056101769216;1
1407501153852694528;2
1407860854763184130;12
1407451767135158273;1
1407767907740917771;8
1408076703574941704;20
1407757774235262981;7
1407497758387363842;0
1407898320870195200;23
1407855546380738570;13
1408036363698688003;20
1407764500749733896;6
1407708671774269443;5
1408032135139713026;26
1407507387284606982;0
1407802522421673988;9
1407860254671523841;12
1407502134019604483;0
1407866028168728576;15
1407881868217925637;22
1407757271141060613;7
1407795313272922115;27
1407855655097098242;12
1407758198451417096;7
1407760285390233600;7
1407757341106348036;7
1407490068940533762;1
1407860360862896129;13
1407753227500720131;6
1407502191125008384;0
1407795097396199428;8
1407500938252800010;2
1407502031963803655;2
1408089510173450246;25
1407779379795705863;27
1407473895490441218;0
1407502644692803584;2
1407461280106135555;1
1407795741423280130;27
1407453377303359495;1
1407856629362606081;12
1407503031315357697;0
1407913604268101633;26
1407883164618575873;22
1407504273697554436;2
1407881798428807176;22
1407891053701734404;26
1407761179905347586;8
1407882735717433345;22
1407465026584289284;1
1407881912367075338;22
1407782251824361480;8
1407757668102676484;7
1407879005177589760;11
1407760100614418434;7
1407807336979349508;9
1407853424058810371;12
1407796708696862720;8
1407809137468231682;9
1407901709272326149;26
1407490444443926531;1
1407872909671075844;19
1407462107025711119;1
1407764250496544772;6
1407756703811182592;5
1407757469552685062;7
1407757729851138049;7
1407710272970706945;5
1407507789132488705;2
1407713387023265795;3
1407513022608949248;0
1407883914870407176;24
1407474769159606272;0
1407882580356173824;22
1408035675119788032;25
1408083315538735107;25
1407857910357561348;13
1407880016738795526;19
1407754761135394821;6
1407856894602100744;13
1407691391506042881;3
1407859422072819720;12
1407757802374942720;7
1407503063477325827;2
1407857451001597952;13
1407512328539717634;2
1407853329905065984;12
1407860572780179461;11
1408060799801716747;23
1407883578189488128;22
1407757765762760710;7
1407856553638629379;13
1407831999373398020;10
1407743125217583104;5
1407856855947350018;13
1407705990137589763;4
1407753623006855172;6
1407913139149148163;26
1407855497814986753;12
1407764350975234049;6
1407452793749884929;1
1407894954026876931;26
1407703722264870925;27
1407758808676438019;7
1407715398775185409;3
1407445377612234765;1
1407442723490181121;0
1407760286271016966;7
1408045192217780232;26
1407872621254000645;18
1407881423550304257;22
1407899200239644680;23
1407874917832531970;19
1407502753904082945;2
1408067709783339008;25
1407890947770306560;26
1407869757433470978;18
1407503844364455938;2
1407814642727063560;10
1407882421643657217;22
1407868018126995463;16
1407461997642457094;1
1407814536669843465;10
1407705715901304851;4
1407870909617262592;17
1407503242653806593;2
1407463960564191233;1
1407886817152675840;20
1407882716826279938;22
1407717369414365187;3
1407854157839675394;12
1407813162372632584;10
1407759467563917313;7
1407882256107122688;22
1407865542195699717;16
1407867083342368775;16
1407769338757664769;6
1407512772838035459;0
1407706509023326212;3
1407512086792519686;0
1407753671782326278;5
1407816109940785156;10
1407860165718822917;13
1407758128750415873;7
1407754593115774986;6
1407446718053031946;1
1407445381701591040;1
1407865689831088128;16
1407503927990489090;2
1407865668972822532;16
1407864033521381379;15
1407704335849492487;4
1407857686398504966;13
1407758637829873669;7
1407884606528012290;24
1407714417387704333;3
1407466136451624963;1
1407854874188988417;12
1407865614417502211;15
1407464122523004928;1
1407875355252252676;17
1407809013652283398;9
1408027301716058112;25
1407881920441106432;22
1408065081271668737;20
1407878590872567814;19
1407859117243445248;12
1407873814483111938;11
1407871067352354824;17
1407769469884190720;8
1408055689461776387;23
1407853855400996872;12
1407860007085953028;12
1407876174785794053;21
1407885921085792264;24
1407866046778859520;15
1407807678651457544;9
1407899522177642497;26
1407769244239028230;6
1407508360090488835;0
1407873059936247814;11
1407461574047113217;1
1407872359973916687;17
1407854448446169088;12
1407443076797407233;1
1407490767669628928;1
1407858006507798528;13
1407876191613300737;18
1407867995599388673;15
1407511441855455232;0
1407870947437256707;18
1407442763520618498;1
1407881307980435460;22
1407758285655191553;7
1407871822964613126;11
1407878965478449154;19
1408028819047469057;23
1407505420214845451;2
1407912369154572290;26
1407901679920484354;23
1407449024274239490;1
1407688013589712899;3
1407870111063625728;16
1407854044882866178;12
1407792100377255939;27
1407886727763664896;24
1407445498949156864;1
1407899961447026688;26
1407500550439047168;2
1407787592121204741;9
1407865506011484169;16
1407784911679983617;27
1407452283269488642;1
1407762571814391808;6
1407869597362098176;17
1407769259275657220;6
1407835576854847490;10
1408039511628599297;26
1407873734610980868;19
1407863324943978498;15
1407464712401477635;0
1407798643218857991;8
1408067883935035401;20
1407865871893151746;15
1407876927445217286;18
1407857764404187136;13
1407464164814163970;0
1407877847612637188;18
1407801836933943298;9
1407503014831722499;0
1407759789921275920;7
1407461340474716160;1
1407860442312097795;13
1407857756925796352;13
1407901907776049153;23
1407858711398273029;13
1407906506008416263;23
1407884858936991747;20
1407870150485872640;18
1407881771300098048;20
1407856079434833920;12
1407512515798618122;0
1407688538804662279;4
1407891617235845120;25
1407879530644131841;21
1407811424634691591;10
1407857263033958403;13
1407862894444879873;14
1407848534829895685;11
1407759126583779328;7
1407859241889763333;11
1407750674155192320;5
1407708989727678466;5
1407705728618541060;4
1407523766180122628;0
1407858756730376192;13
1407870091534995458;18
1407504256576409603;0
1407692977942761481;3
1407875047021334535;17
1407848766649077760;11
1407447360431591428;1
1407861939351474180;12
1407500900160131074;2
1407757650050404357;7
1408048655848902658;25
1407757159367069698;7
1407464166437367812;0
1407449385546530818;0
1407883055944146944;22
1407877920274714626;21
1407881397033963526;22
1407444914909200385;1
1407715494598262788;3
1407857666613989387;13
1407501466709921794;2
1407758580703498249;6
1407759884767145993;7
1407858253741146115;13
1407799533241778176;9
1407887506385874945;21
1407452471925121024;1
1407894824641048576;23
1407503147073998853;2
1407758014472458250;7
1407852566084476934;11
1407884759653568515;20
1407873061542678533;17
1407869270277689345;17
1407502095423619075;2
1408050094109302785;23
1407881047442923521;22
1408081622516240387;25
1407861357953814529;12
1407896624655998978;23
1407867981665910784;15
1407737375602659331;5
1407854063287480323;12
1407757244972900355;7
1407897925204729860;23
1407804691182981123;9
1407449834458648577;1
1407757406596120588;7
1407502004436488194;2
1407448257802948610;0
1407883354410827780;22
1407733532642922499;3
1407757573483339784;7
1407882366056599552;22
1407876856255336449;18
1407795631830319109;8
1407766004130893824;6
1407709526669807624;5
1407755885410193410;6
1407463868671184896;1
1407802022129242113;9
1407887719959863301;21
1408052125398179843;26
1408067254978170888;20
1408061086918582273;20
1407885535717253127;20
1407870482167250951;17
1408035382957064195;25
1408067453217697808;20
1407861090176864259;12
1407855591884791812;11
1407857048696594440;13
1407877068096933896;18
1407845042539073536;10
1407460893756166147;1
1407799712409862149;27
1407865834580627468;15
1407501640576475136;2
1407924241664823299;26
1408078512280543235;20
1407502770505240576;2
1407452873320013824;1
1407839126947254275;10
1407814068933730314;27
1407500852160614402;2
1407451322723540993;1
1408075263095840768;20
1407759583800705026;7
1407760060114145281;7
1407452661390192650;1
1407464955356590087;0
1407451639557111812;1
1407874206872780805;19
1407451671584780289;0
1407757742845140997;7
1407709248356823050;3
1407510208771932171;2
1408081586264887303;25
1407758716057837573;7
1407919930876600324;26
1407880940525862914;22
1407757586309525506;7
1407801543382994948;9
1407767967413280771;6
1407857958793396224;13
1407879509894893572;11
1407759116093825025;7
1407452122635976707;1
1407758460410908673;7
1407869163809431555;17
1407865871893151746;11
1407743513111023622;5
1407879448901439488;19
1407910690082467841;23
1407502858908573697;2
1407881586620743682;22
1407868153451925508;15
1407883815129960450;20
1407898870726729728;23
1407466655387693061;0
1407881467787632643;22
1407500888533618692;2
1407743316482002952;5
1407885564070793217;24
1407730460508266504;3
1407788612243107842;8
1407758101730803717;7
1407757348580515844;7
1407507045994094595;2
1407501412586622981;2
1407883383183642626;21
1407513014811697160;0
1407446976019546116;1
1407447637394182148;1
1408078285821599744;20
1408100077458046983;25
1407885280003170306;24
1407868122116280322;15
1407889123072000001;26
1408060899835797516;26
1407452998100529153;1
1407866951767138305;16
1407757289596100609;7
1407877874959491073;19
1407461679944900613;1
1407463000223752197;1
1407499017743908867;1
1407507416128831488;2
1407881690073141253;22
1407504408347357187;0
1407445784010891266;1
1407875885919883272;19
1407688019411410944;4
1407802326237298694;9
1408091381432791047;25
1407759309769949188;7
1407865155925561348;15
1408056015346704385;26
1407502318808055808;0
1408059643138502666;23
1407758438453633024;7
1407857067562573827;13
1407878950794244100;11
1407855894524727297;11
1407711349216616451;3
1407886881212272640;24
1407878155675836418;18
1407503483780075522;2
1407873258771320837;18
1408047316469157888;25
1408037909807218688;23
1407686420769214467;3
1407858811310903300;12
1407691599094726661;4
1407526015140827141;0
1407881561945554946;22
1407889839639478277;23
1407752124423983110;6
1407759539252903938;7
1407465117302804489;1
1407759698095390722;6
1407691983871696900;3
1408056257336983553;23
1407500688754610178;2
1407854731750428676;12
1407793503225225221;8
1407884803530276866;24
1407863379130306563;15
1407880940161019904;22
1407881632581926912;22
1408056768740007952;26
1407710168989769728;5
1408027065174183943;23
1407878310063976450;11
1407497956723408897;0
1408053638212243461;20
1408054742241120256;20
1407858423736291330;13
1407503707605028867;2
1407858671531528195;13
1407465150869815298;1
1407709339834540032;5
1407766429642989569;6
1407759044740325380;7
1407475406287081476;0
1407860650353774595;13
1407502041656745984;2
1407857314615418882;13
1407461812749078528;1
1407882930530226181;22
1407500371421974534;2
1407877247315308547;18
1407875484436795398;18
1407461953971310592;1
1407692389314183168;4
1407860652270575622;13
1407716544008892427;3
1407759611248230403;7
1407688415869538312;3
1407786625116028930;9
1407464918169886726;1
1407450663966097418;1
1407896318249418753;26
1407882656218595328;20
1407881392462127107;22
1407883311507197952;22
1407881542404292608;22
1407504047838568449;2
1407512848247496708;2
1407764690726494218;6
1407781227491475461;27
1407765074853388291;6
1407446140606423041;1
1407713309789413382;3
1407710240091652104;3
1407886699342991362;21
1407490413309698052;1
1407865581253050368;15
1408056291763884037;20
1407503897648840708;2
1407758727051198467;7
1407501245414363137;2
1407729266322817027;3
1407863000061681669;14
1407792044681089027;27
1407769414586470401;6
1407874422787219462;19
1407770741781766149;27
1407889607350489090;26
1407868355009257475;16
1407758391393538050;7
1407506547886936066;2
1407860704804225028;12
1407874354193567744;19
1407857434283106310;13
1407768049911013381;6
1407757820636848129;7
1407857809857953796;13
1407758482250600454;7
1407854699852746757;11
1407452759473930252;0
1407754220644843523;6
1407504060194955264;2
1407872133162749959;18
1407502296502657025;2
1408062863730647049;26
1407693831676567552;3
1407884336184053763;23
1407886348451815426;24
1407460642056028167;1
1407473657576890368;1
1407523399723794432;0
1407874493431881729;17
1407873288991350786;11
1407875222338953217;11
1407875693778804744;19
1407837063102279700;27
1407883119458500615;21
1407452539226837000;1
1407872950208974848;17
1407768565344784385;6
1407856849790111752;13
1407865647900549121;16
1407705691670859778;4
1407811357194469378;10
1407862380835581954;12
1407450578075193353;1
1407879299567398913;19
1407472861846163460;1
1407876697819656195;18
1407859230699307012;12
1407686144649793547;3
1407815347659476993;10
1407855670548905995;13
1408098178449260551;25
1407885155075858434;20
1407503782544613378;2
1407501934353862666;2
1408034125186019338;25
1407884699771588610;24
1407462168493268994;1
1407873743867744262;17
1407502265234120707;2
1407503554370326529;2
1407453041360580610;1
1407759757008687107;7
1408043248782876673;20
1407876469129461761;11
1407804960654479361;9
1407773136632881157;27
1407882171730255873;22
1407450652436058117;1
1407751323953549323;5
1407508164107509760;2
